3,3189.31,-400,-401,-49496.3,2.927226662,,4116
3,3201.24,-400,-387.4,-49883.7,2.95013762,,4115
3,3189.31,-400,-464.2,-50347.9,2.977590553,,4114
3,3197.27,-400,-463.1,-50811,3.004978432,,4113
3,3189.31,-400,-401.4,-51212.4,3.028717353,,4112
3,3201.24,-400,-321.4,-51533.8,3.04772505,,4111
3,3193.29,-400,-391.4,-51925.2,3.070872568,,4110
3,3197.27,-400,-396.8,-52322,3.094339444,,4109
3,3201.24,-400,-392,-52714,3.117522447,,4108
3,3189.31,-400,-436.3,-53150.3,3.143325365,,4107
3,3201.24,-400,-391.8,-53542.1,3.16649654,,4106
3,3201.24,-400,-320.1,-53862.2,3.185427354,,4105
3,3197.27,-400,-450.8,-54313,3.212087807,,4104
3,3209.2,-400,-378.3,-54691.3,3.234460587,,4103
3,3209.2,-400,-374.5,-55065.8,3.256608634,,4102
3,3209.2,-400,-370,-55435.8,3.27849055,,4101
3,3201.24,-400,-390.8,-55826.6,3.301602584,,4100
3,3189.31,-400,-413,-56239.6,3.326027533,,4099
3,3201.24,-400,-386.3,-56625.9,3.348873436,,4098
3,3197.27,-400,-390.6,-57016.5,3.371973642,,4097
3,3189.31,-400,-454,-57470.5,3.398823344,,4096
3,3193.29,-400,-448.6,-57919.1,3.425353689,,4095
3,3209.2,-400,-385.6,-58304.7,3.448158193,,4094
3,3201.24,-400,-317.8,-58622.5,3.466952985,,4093
3,3205.22,-400,-449.6,-59072.1,3.493542469,,4092
3,3201.24,-400,-453.5,-59525.6,3.520362601,,4091
3,3197.27,-400,-396,-59921.6,3.543782165,,4090
3,3201.24,-400,-385.8,-60307.4,3.566598498,,4089
3,3197.27,-400,-388,-60695.4,3.589544939,,4088
3,3201.24,-400,-384.9,-61080.3,3.612308045,,4087
3,3201.24,-400,-385.4,-61465.7,3.635100722,,4086
3,3201.24,-400,-391,-61856.7,3.658224584,,4085
3,3201.24,-400,-388.9,-62245.6,3.681224252,,4084
3,3205.22,-400,-449.5,-62695.1,3.707807822,,4083
3,3209.2,-400,-378.2,-63073.3,3.730174689,,4082
3,3197.27,-400,-452.5,-63525.8,3.75693568,,4081
3,3201.24,-400,-319.2,-63845,3.775813268,,4080
3,3197.27,-400,-448.4,-64293.4,3.802331784,,4079
3,3201.24,-400,-333.1,-64626.5,3.822031422,,4078
3,3197.27,-400,-385.3,-65011.8,3.844818185,,4077
3,3197.27,-400,-449.3,-65461.1,3.871389927,,4076
