67.6,-76.6,245
71.58,-84.7,245
67.6,-87.2,245
63.63,-74.3,245
67.6,-87.1,245
63.63,-74.3,246
67.6,-87.2,246
55.67,-73.5,246
59.65,-83.4,246
55.67,-77.2,246
59.65,-82.7,247
55.67,-78.3,247
55.67,-81.4,247
55.67,-83,247
55.67,-79.1,247
55.67,-80.5,248
55.67,-86.7,248
47.72,-73.9,248
51.7,-88.2,248
55.67,-88.4,248
47.72,-72.7,249
51.7,-88.3,249
47.72,-84.8,249
43.74,-76.8,249
47.72,-83.4,249
43.74,-77.7,250
47.72,-82.6,250
39.77,-78.6,250
39.77,-81.3,250
43.74,-80.6,250
39.77,-80.6,251
43.74,-84.8,251
39.77,-75.7,251
39.77,-84.7,251
35.79,-75.7,251
39.77,-85,252
35.79,-75.7,252
35.79,-85,252
31.81,-75.8,252
35.79,-85.1,252
35.79,-87.2,253
31.81,-74.2,253
27.84,-72.7,253
31.81,-74.2,253
31.81,-87.2,253
31.81,-74.4,254
31.81,-86.9,254
27.84,-74.8,254
27.84,-87,254
27.84,-74.8,254
27.84,-87.1,255
27.84,-74.4,255
27.84,-87.4,255
23.86,-73.7,255
27.84,-87.6,255
23.86,-73.9,1
27.84,-87.6,1
4068.16,-42,1
4068.16,-41,1
4068.16,-51.3,1
4068.16,-51.2,2
4068.16,-41.8,2
4068.16,-41.8,2
4068.16,-51.1,2
4068.16,-41.8,2
4068.16,-51.1,3
4068.16,-41.8,3
4068.16,-51,3
4068.16,-42.5,3
4068.16,-50.9,3
4068.16,-42.4,4
4068.16,-50.5,4
4068.16,-43.1,4
4068.16,-41.9,4
4068.16,-52.2,4
4068.16,-41.8,5
4068.16,-52.4,5
4068.16,-41.9,5
4068.16,-52.8,5
4068.16,-42.2,5
4068.16,-52.7,6
4068.16,-47.7,6
4068.16,-47.7,6
4068.16,-43.2,6
4068.16,-52.6,6
4068.16,-43.3,7
4068.16,-52.6,7
4068.16,-46,7
4068.16,-49.9,7
4068.16,-51.6,7
4068.16,-45.1,8
4068.16,-51.4,8
4068.16,-45.7,8
4068.16,-51.6,8
4068.16,-45.9,8
4068.16,-51.1,9
4068.16,-43.8,9
4068.16,-53.7,9
4068.16,-44.3,9
4068.16,-53.4,9
4068.16,-44.5,10
4068.16,-44.7,10
4068.16,-53.5,10
4068.16,-45.2,10
4068.16,-54.6,10
4068.16,-43.6,11
4068.16,-55,11
4068.16,-44.2,11
4068.16,-55.1,11
4068.16,-44,11
4068.16,-54.9,12
4068.16,-44.7,12
4068.16,-55,12
4068.16,-45.9,12
4068.16,-53.6,12
4068.16,-47.1,13
4068.16,-51.8,13
4068.16,-49.7,13
4068.16,-50.7,13
4068.16,-48.1,13
4068.16,-53.2,14
4068.16,-53.8,14
4068.16,-47.4,14
4068.16,-54.5,14
4068.16,-52.6,14
4068.16,-49.3,15
4068.16,-55.3,15
4068.16,-46.8,15
4068.16,-55.9,15
4068.16,-46.8,15
4068.16,-55.5,16
4068.16,-47.4,16
4068.16,-55.1,16
4068.16,-48.8,16
4068.16,-50.6,16
4068.16,-55.7,17
4068.16,-48.3,17
4068.16,-55.9,17
4068.16,-48.5,17
4068.16,-56.1,17
4068.16,-56.8,18
4068.16,-46.5,18
4068.16,-58.4,18
4068.16,-47.6,18
4068.16,-47.1,18
4068.16,-58.1,19
4068.16,-47.8,19
4068.16,-57.5,19
4068.16,-49.6,19
4068.16,-49.2,19
4068.16,-52.2,20
4068.16,-54.7,20
4068.16,-50.4,20
4068.16,-57.5,20
4068.16,-48.5,20
4068.16,-59.3,21
4068.16,-47.5,21
4068.16,-60,21
4068.16,-48.4,21
4068.16,-59.8,21
4068.16,-59.5,22
4068.16,-48.6,22
4068.16,-60.2,22
4068.16,-50,22
4068.16,-51.3,22
4068.16,-59.7,23
4068.16,-48.7,23
4068.16,-58.1,23
4068.16,-55,23
4068.16,-50.9,23
4068.16,-60.7,24
4068.16,-50.1,24
4068.16,-56.3,24
4068.16,-58.9,24
4068.16,-49.3,24
4068.16,-61.3,25
4068.16,-51,25
4068.16,-55.4,25
4068.16,-60.9,25
4068.16,-49.9,25
4068.16,-60.6,26
4068.16,-54.5,26
4068.16,-53.1,26
4068.16,-61.9,26
4068.16,-50.9,26
4068.16,-52.6,27
4068.16,-56.4,27
4068.16,-60.1,27
4068.16,-50.9,27
4068.16,-62.7,27
4068.16,-53.1,28
4068.16,-57.3,28
4068.16,-60.7,28
4068.16,-51.4,28
4068.16,-63,28
4068.16,-61.7,29
4068.16,-56.2,29
4068.16,-54.4,29
4068.16,-63.6,29
4068.16,-63.8,29
4068.16,-51.9,30
4068.16,-63.8,30
4068.16,-54.5,30
4068.16,-61.5,30
4068.16,-55.1,30
4068.16,-57.7,31
4068.16,-58.6,31
4068.16,-58.7,31
4068.16,-58.1,31
4068.16,-59.6,31
4068.16,-61.7,32
4068.16,-55.1,32
4068.16,-63.3,32
4068.16,-54.5,32
4068.16,-65.1,32
4068.16,-52.9,33
4068.16,-64.8,33
4068.16,-54.1,33
4068.16,-65,33
4068.16,-64.7,33
4068.16,-54.7,34
4068.16,-61.5,34
4068.16,-58.4,34
4068.16,-61.3,34
4068.16,-59.6,34
4068.16,-55.8,35
4068.16,-65.3,35
4068.16,-55.5,35
4068.16,-66.5,35
4068.16,-54.7,35
4068.16,-66.9,36
4068.16,-55.1,36
4068.16,-62.7,36
4068.16,-61.1,36
4068.16,-60.6,36
4068.16,-66.6,37
4068.16,-55.6,37
4068.16,-68.3,37
4068.16,-55.5,37
4068.16,-55.7,37
4068.16,-55.8,38
4068.16,-67.3,38
4068.16,-56.9,38
4068.16,-67.7,38
4068.16,-57.2,38
4068.16,-63.2,39
4068.16,-61.2,39
4068.16,-65,39
4068.16,-60.3,39
4068.16,-66.8,39
4068.16,-58.5,40
4068.16,-68.2,40
4068.16,-57.9,40
4068.16,-69.2,40
4068.16,-57.1,40
4068.16,-57.5,41
4068.16,-69.4,41
4068.16,-57.8,41
4068.16,-70,41
4068.16,-69.8,41
4068.16,-58.6,42
4068.16,-69.7,42
4068.16,-59.4,42
4068.16,-69.2,42
4068.16,-59.4,42
4068.16,-69.6,43
4068.16,-68.6,43
4068.16,-60.8,43
4068.16,-70,43
4068.16,-60,43
4068.16,-70.6,44
4068.16,-71.5,44
4068.16,-60,44
4068.16,-71.6,44
4068.16,-63.5,44
4068.16,-67,45
4068.16,-64.5,45
4068.16,-66.9,45
4068.16,-66.3,45
4068.16,-66.5,45
4068.16,-65.7,46
4068.16,-67,46
4068.16,-65.6,46
4068.16,-68.7,46
4068.16,-64.9,46
4068.16,-69.5,47
4068.16,-62.6,47
4068.16,-71.7,47
4068.16,-62.3,47
4068.16,-73.3,47
4068.16,-61.4,48
4068.16,-73.1,48
4068.16,-61.6,48
4068.16,-74.8,48
4068.16,-61.6,48
4068.16,-74.7,49
4068.16,-61.8,49
4068.16,-74.7,49
4068.16,-74.1,49
4068.16,-62.9,49
4068.16,-73.8,50
4068.16,-74,50
4068.16,-63,50
4068.16,-74.8,50
4068.16,-63.5,50
4068.16,-74.5,51
4068.16,-63.4,51
4068.16,-68.1,51
4068.16,-74.7,51
4068.16,-66.6,51
4068.16,-75.1,52
4068.16,-64,52
4068.16,-76.4,52
4068.16,-64.8,52
4068.16,-75.3,52
4068.16,-67.3,53
4068.16,-66.5,53
4060.21,-74.4,53
4060.21,-74.2,53
4064.19,-67.3,53
4060.21,-70.8,54
4064.19,-70.3,54
4052.26,-72.3,54
4056.23,-66.8,54
4056.23,-73.4,54
4052.26,-66.2,55
4056.23,-76.5,55
4044.3,-73.5,55
4052.26,-70.3,55
4044.3,-75.3,55
4052.26,-67.7,56
4052.26,-69,56
4040.33,-76.9,56
4040.33,-67.7,56
4040.33,-78.4,56
4036.35,-68.3,57
4044.3,-78.3,57
4032.37,-79.9,57
4024.42,-67.4,57
4032.37,-78.9,57
4020.44,-68.3,58
4032.37,-77,58
4012.49,-68.9,58
4028.4,-78,58
4016.47,-72.1,58
4028.4,-75.5,59
4028.4,-75.6,59
4016.47,-77.6,59
4004.54,-72.6,59
4016.47,-76.5,59
4000.56,-73.3,60
4016.47,-75.9,60
3992.61,-74.3,60
4000.56,-75.5,60
3992.61,-75,60
4008.51,-74.2,61
3996.58,-73.2,61
3984.65,-75.8,61
3992.61,-77.5,61
3984.65,-74.7,61
3992.61,-75.4,62
3984.65,-72.6,62
3960.79,-75.9,62
3968.75,-75.1,62
3964.77,-77.3,62
3968.75,-74.5,63
3964.77,-77.6,63
3948.86,-76.3,63
3960.79,-79.6,63
3948.86,-74.5,63
3960.79,-78.6,64
3952.84,-75.5,64
3940.91,-77.5,64
3932.96,-78.1,64
3940.91,-73.4,64
3940.91,-81.8,65
3936.93,-71.8,65
3925,-83,65
3913.07,-74.1,65
3928.98,-78.9,65
3921.03,-79.2,66
3921.03,-72.8,66
3901.14,-83.3,66
3893.19,-73.8,66
3901.14,-80.4,66
3885.24,-75.5,67
3893.19,-77.3,67
3861.38,-74.1,67
3865.35,-83.7,67
3857.4,-72.9,67
3869.33,-82.1,68
3865.35,-77.2,68
3837.51,-80.5,68
3841.49,-73.8,68
3845.47,-83.6,68
3833.54,-73.1,69
3833.54,-75.6,69
3805.7,-79.8,69
3797.75,-79.2,69
3801.72,-75.4,69
3805.7,-83.4,70
3797.75,-73.2,70
3773.89,-82.6,70
3769.91,-76.7,70
3781.84,-80.9,70
3773.89,-79.8,71
3777.86,-75.5,71
3738.1,-80.6,71
3738.1,-74.3,71
3734.12,-84.2,71
3722.19,-73.6,72
3734.12,-81.9,72
3690.38,-77.5,72
3698.33,-78.1,72
3690.38,-80.8,72
3702.31,-75,73
3698.33,-76,73
3666.52,-84.8,73
3658.56,-74.8,73
3674.47,-84.5,73
3662.54,-74.7,74
3666.52,-81.9,74
3630.73,-82.5,74
3622.77,-77.3,74
3626.75,-79.2,74
3622.77,-80.9,75
3626.75,-75.3,75
3586.98,-81.9,75
3590.96,-80.8,75
3594.94,-75.7,75
3586.98,-80.7,76
3590.96,-75.7,76
3551.19,-84.3,76
3543.24,-75.6,76
3539.26,-83.9,76
3543.24,-73.9,77
3543.24,-74,77
2648.48,-83.7,77
1733.84,-22.8,77
568.67,-8.1,77
592.53,-8.6,78
3523.36,-84.4,78
3579.03,-78,78
3598.91,-84.5,78
3590.96,-81.4,78
